ID,commune,sol_simple,pluie,taux_moyen,taux_med,pente_moy,tri_moy,tpi_moy,rug_moy,omb_moy,expo_moy,X,Y,nb_mesures,histo_banane,longitude,latitude,niveau_risque,nb_parcelles,taux_moy_commune,taux_med_commune,part_risque_eleve,risque_95
23040,,Ferralsol,1500-2000,0.694,0.694,40.240487668797314,7.495915888276431,-0.875829496164168,28.42185816799808,225.27515366129978,297.309001437143,727864.0759123602,1604298.4036260254,19,,-60.88571882589217,14.501991729665423,modéré,,,,,False
23041,,No data,1500-2000,0.302,0.302,7.67064056008448,1.61900720758018,0.571385146352204,4.413820266934729,186.27370244192898,251.78216406202614,727752.9368373543,1604444.7276176086,7,,-60.88673701148899,14.503323111314323,modéré,,,,,False
23042,,Andosol,2000-3000,0.856,0.856,14.549295118452717,3.0853293829306074,-0.1914690860406893,11.20772657439895,200.22004696674625,285.39575794796775,717861.158346069,1624436.8434038726,4,2,-60.976828242323585,14.684777541447867,élevé,,,,,True
23043,,Andosol,2000-3000,0.621,0.621,20.255620978354646,4.105534064292759,-1.4293092648995571,13.641626606363763,186.19114687841764,246.2621983236327,717788.2671795371,1624521.871887141,11,1,-60.977497780723226,14.685551739836779,modéré,,,,,False
23044,,Andosol,2000-3000,0.82,0.82,29.975173779068033,5.9181089707816765,0.9414911207635277,20.290651221144834,219.98979227601535,315.45631460332385,717784.4799548135,1624418.0987769999,6,1,-60.97754155868886,14.684614372052323,élevé,,,,,True
23045,LORRAIN(LE),"Alluvium, Colluvium",2000-3000,0.056999999999999995,0.057,4.080725832473729,0.7949149484583894,-0.018914933254406404,2.549006786390522,182.00200662096339,38.12401609996846,706417.0680744136,1642673.1538668938,39,,-61.08161499693997,14.850468382958123,modéré,175.0,0.5524048571428571,0.126,0.0,False
23050,MORNE-ROUGE(LE),No data,2000-3000,0.00165,0.00165,5.410955860954845,1.0782264973448252,0.7451626748667172,3.2814228798475056,179.34119853773782,205.79962562328924,701521.6568614118,1634400.656002068,10,,-61.12773638378225,14.776089057003306,modéré,174.0,1.9773333333333332,0.044,0.0,False
23051,MORNE-ROUGE(LE),No data,2000-3000,0.00165,0.00165,16.773982338785352,3.259171371178021,1.256250385621518,9.5639464385953,159.09104335206325,184.09883155501225,701554.970788702,1634360.9426329376,16,,-61.127430069703145,14.775727675201203,modéré,174.0,1.9773333333333332,0.044,0.0,False
23052,,Andosol,2000-3000,0.00165,0.00165,7.499700952108659,1.59407774697009,1.5331241241190061,4.051932945557658,169.6058648553278,143.8243226023618,701589.2508508728,1634383.2219640599,10,,-61.1271099826945,14.775926420230864,modéré,,,,,False
23053,,No data,2000-3000,0.351,0.351,29.758900125644782,6.93382512116402,4.1094625034208585,19.548053331969015,216.378977863276,290.93377631431883,707889.1154717049,1636395.1859095301,12,1,-61.068442887438394,14.793624810744555,modéré,,,,,False
23054,,Andosol,2000-3000,0.5,0.5,15.56771405537921,3.708333333333335,2.958333333333335,13.5,195.83333333333348,275.9571838378905,707948.4756973626,1636321.671382,4,1,-61.06789745956393,14.7929558975421,modéré,,,,,False
23055,,Andosol,2000-3000,0.479,0.479,12.337195566976563,3.8165969361395824,1.3875147300494775,10.051837878298993,187.38649778402277,247.97859329067552,707867.0464205728,1636542.676113215,8,1,-61.06863605886589,14.79495928246986,modéré,,,,,False
23056,,"Alluvium, Colluvium",1500-2000,0.45499999999999996,0.455,19.048841857806373,3.6515044191518795,-0.9300234857601508,11.558820141109006,205.67237486213781,289.7526056141072,727888.7417268741,1605215.033658619,10,1,-60.88541144666562,14.510271807386767,modéré,,,,,False
23058,,Ferralsol,1500-2000,0.046,0.046,12.717002826827105,2.6154860556784554,0.3863250577473931,8.299961787458711,159.708267862926,122.8953665540202,727838.0961157426,1605334.4775792619,11,1,-60.88587091465611,14.511355266339123,modéré,,,,,False
23059,,"Alluvium, Colluvium",1500-2000,0.522,0.522,6.534925931225185,2.219552566078515,-0.39943470604632914,5.946533302056408,186.97633455959974,259.80429671881825,727757.7046919914,1605127.1545091406,27,1,-60.886634290602586,14.509488732131322,modéré,,,,,False
23060,,Ferralsol,1500-2000,0.005,0.005,16.344337269495757,4.510435205246315,1.778267025501169,12.597170799683438,203.06904517693238,300.909734089159,727855.2812160141,1605098.069164925,8,,-60.88573181133258,14.509217780836211,modéré,,,,,False
23061,,Ferralsol,2000-3000,0.0016499999999999998,0.00165,9.91134823298353,2.389403428560285,-1.4767235237872371,6.616666666666667,178.76666666666665,156.66263293263347,712437.5485997762,1619756.0360206934,6,,-61.02755194287428,14.6429146976392,modéré,,,,,False
23062,,Ferralsol,2000-3000,0.0016499999999999998,0.00165,18.548112902517126,4.131815154192895,-1.1383170254832546,11.584800375855172,203.28059929587266,307.76983615806466,712343.5606997368,1619647.9630525168,6,,-61.028432964855234,14.641945529143376,modéré,,,,,False
23063,,Vertisol,2000-3000,0.00165,0.00165,26.357971600648447,5.371263579739805,2.403702470910675,16.5550271594796,137.3199728405205,170.2833110957805,720024.0564084875,1615122.79364781,2,,-60.957530930362346,14.600442433674305,modéré,,,,,False
23064,,Andosol,2000-3000,0.00165,0.00165,25.460048738738134,5.050213459406845,2.172003793193104,18.4891887594186,175.3551948480179,88.21198462379401,701888.3095511061,1633855.9557996066,18,,-61.12437349386324,14.771139206938729,modéré,,,,,False
23065,,Andosol,2000-3000,0.558,0.558,16.986311450766635,3.6696923132861166,1.7377969090131515,12.042494044563533,192.67212805781298,233.88442524261794,708224.9142152156,1638866.5444390867,12,3,-61.06512601648747,14.815930344251752,modéré,,,,,False
23066,,Nitisol,2000-3000,0.0016499999999999998,0.00165,30.879668184563446,6.55158978053277,2.6174620093769216,20.209375356456167,154.83299559312255,66.86776835265549,698051.2802683997,1628919.274800147,24,1,-61.16038273638671,14.726814469701017,modéré,,,,,False
23067,,Nitisol,2000-3000,0.00165,0.00165,31.01091601349871,6.262057597564508,-0.6635747910972568,20.362041454828244,216.46564666159756,326.64722676869457,698206.6744040438,1628931.9776119937,14,,-61.15893891168515,14.726917791705695,modéré,,,,,False
23068,,Nitisol,2000-3000,0.00165,0.00165,37.44578713682927,8.487987484210183,-2.8137755102040813,24.26976163995497,205.35287946551813,291.0246882635784,698327.9811105024,1628947.3248105969,7,,-61.157811393468734,14.727047520060514,modéré,,,,,False
23069,,No data,2000-3000,0.0016499999999999998,0.00165,25.41805507935243,8.210453067936697,-2.682130018735947,27.78028984902187,167.379944526203,77.39848770138234,698105.6856911951,1628975.9890486533,3,,-61.15987327175637,14.727322967558921,modéré,,,,,False
23072,,Andosol,2000-3000,0.00165,0.00165,8.43791964537675,1.802012312657222,-0.11357926666488949,5.07363717131011,193.12106727345025,308.156764897275,703191.6221820402,1632985.9920190726,8,,-61.11233772415415,14.763179149321001,modéré,,,,,False
23073,,Vertisol,2000-3000,0.00165,0.00165,16.73233553122945,3.4321689430372473,1.2587998803589269,10.861718231154347,154.14624001325726,137.05490454972977,703532.627944239,1619657.3362627001,4,,-61.11020754500987,14.642708681484228,modéré,,,,,False
23074,,No data,2000-3000,0.0016499999999999998,0.00165,23.041507084616597,4.544489737810962,-0.434039973303093,13.383917620310283,142.65466391740367,103.39882309155716,703563.218666839,1619693.6688825216,6,,-61.1099208084257,14.643034697512306,modéré,,,,,False
23191,AJOUPA BOUILLON,No data,2000-3000,0.00165,0.00165,22.146809818418326,4.337632550317174,0.1707059173719073,14.778720967217929,140.1520698433178,119.4103954779506,700415.1754024271,1638101.9748952882,42,,-61.137727038662106,14.80961948663641,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23192,AJOUPA BOUILLON,No data,2000-3000,0.00165,0.00165,23.4817496975378,4.683832842766301,1.388550357209219,15.318478974165732,151.3699588134791,107.1458775582712,700599.428590433,1637798.3218879742,20,,-61.13603905101415,14.80686166150674,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23193,AJOUPA BOUILLON,Andosol,2000-3000,0.00165,0.00165,20.21375636082649,4.146946688382822,0.7232657391145286,13.862441976706448,146.130502359235,108.10299040828411,699667.6795075058,1637804.187555715,18,,-61.14469312186112,14.806984532349379,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23194,AJOUPA BOUILLON,Andosol,2000-3000,0.00165,0.00165,21.377383711065786,4.161644133128134,-0.615118470784762,13.154778549911049,174.9514305101497,59.62281175343783,699496.6204017055,1637749.0739274044,21,,-61.14628623847365,14.806499282597903,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23195,AJOUPA BOUILLON,Andosol,2000-3000,0.00165,0.00165,23.071970679547285,5.669063523827338,3.2385028165186744,17.711375009964758,188.0283805725297,220.35809938695314,699718.9936991198,1637598.2952766216,21,,-61.14423232513662,14.805120124587134,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23196,PRECHEUR(LE),Andosol,2000-3000,0.00165,0.00165,23.1366052862065,5.743121612936198,1.620086018228458,17.175830039711137,181.8635432446264,240.3539147335876,693536.6582788483,1636635.407709634,5,,-61.20172913639576,14.796874003480044,modéré,55.0,0.1924490909090909,0.00165,0.0,False
23197,PRECHEUR(LE),No data,2000-3000,0.0033,0.0033,19.69220379500448,5.2842551682476095,3.0041610363394717,13.88497387111991,199.2952730019063,274.3880780686018,693552.4011604368,1636713.660798547,10,,-61.20157708209947,14.797580028694176,modéré,55.0,0.1924490909090909,0.00165,0.0,False
23198,PRECHEUR(LE),Andosol,2000-3000,0.031,0.031,28.674088591452897,6.51027474271702,1.018188684816284,23.30440420421926,167.9384668705904,225.00089155619239,693599.3930384412,1636760.93385114,5,,-61.20113708107478,14.798003824869019,modéré,55.0,0.1924490909090909,0.00165,0.0,False
23199,SAINT-JOSEPH,Andosol,2000-3000,0.0016499999999999998,0.00165,3.463404939511966,0.6270341325337173,-0.128185229492288,2.0,176.881242155693,187.84103562880634,712171.2078602352,1623098.08354075,3,,-61.02975381913023,14.673134782730736,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23200,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,19.59327019530802,3.9685731859443587,0.8763045527299052,12.038201074300549,158.40624308181611,71.31164079008228,709030.1350690486,1625152.5922177823,9,,-61.05874631264226,14.691945355506597,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23201,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,13.819345335877362,3.071570436487226,-1.2917314185106874,8.747537498614454,176.8638111150234,53.0994746537213,708026.991232814,1625674.36706457,10,,-61.068017231250614,14.696738005581013,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23202,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,19.64044745837179,4.1277581964864964,1.679468601009583,13.315290214236216,168.59725493382814,58.48635385352259,708088.0224480302,1625687.0969638613,16,,-61.06744964212167,14.696848316281647,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23203,GROS-MORNE,Andosol,2000-3000,0.0016499999999999998,0.00165,17.84111232258245,3.9693264134655304,-1.235412205518119,11.448382198186453,176.185012341327,48.51662405048049,708014.1832545829,1625715.4357534798,12,,-61.06813287026596,14.697110104913273,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23204,FRANCOIS(LE),Vertisol,1500-2000,0.0016499999999999998,0.00165,30.397184033826367,5.874027474462664,-0.687158445458781,20.79010686378749,179.77399535809352,38.02209855288999,726940.0932572946,1612447.0528782783,24,1,-60.89359026112709,14.575695429931852,modéré,174.0,0.1568962643678161,0.00165,0.0,False
23205,FRANCOIS(LE),Vertisol,1500-2000,4.754,4.754,14.55799779456318,2.9855191853566154,-0.21837108871063707,9.462177962107514,176.1699631666875,47.85693590843611,727025.103302371,1612544.892023478,28,1,-60.89279319115403,14.57657233571945,élevé,174.0,0.1568962643678161,0.00165,0.0,True
23206,FRANCOIS(LE),Vertisol,1500-2000,0.00165,0.00165,15.035462279250222,2.9486200714557214,-0.38704409352352814,10.135075218603344,187.826889590494,20.153130330073168,726990.0283354773,1612656.7440306167,18,1,-60.8931089857371,14.577585899086817,modéré,174.0,0.1568962643678161,0.00165,0.0,False
23207,SAINT-JOSEPH,No data,2000-3000,0.0016499999999999998,0.00165,19.5927572986525,4.354919029889783,-0.32930797072278245,15.241487203224679,180.1724082764085,223.00481598370402,709783.8911334868,1622445.0475909999,6,,-61.05196573852556,14.667420721219754,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23210,ROBERT(LE),Ferralsol,2000-3000,1.001,1.001,27.300614082165403,5.423016329503188,1.3293897675238118,17.93782398947678,214.8375200550418,295.4677852248064,717117.0873684331,1624386.4237689557,5,1,-60.983739190579804,14.68438206289081,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23211,ROBERT(LE),Ferralsol,2000-3000,1.018,1.018,13.140561712268976,2.6533584712136387,0.36153555695209416,8.892282506741035,201.18190682993486,325.5942082372143,717183.502996211,1624477.7939118557,7,2,-60.9831151219575,14.685202312564154,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23212,ROBERT(LE),Ferralsol,2000-3000,3.501,3.501,23.897749932820535,5.1679282366690495,-0.02342187708438659,15.002128239493741,203.37891028981198,86.15849775859648,717209.9584615097,1624402.4492823465,3,2,-60.982875795022736,14.684519376274787,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23213,ROBERT(LE),Andosol,2000-3000,2.297,2.297,15.336779351251806,3.2498559184710882,1.0765451292177977,9.820841650002482,202.99887334832127,306.3578902648346,717285.5685352635,1624438.0410431584,11,2,-60.98217100057303,14.684834876788136,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23214,ROBERT(LE),Ferralsol,2000-3000,1.268,1.268,22.579240784601666,4.88804234697342,-1.9113604966795255,15.176950847759818,206.2617621745655,323.06336374561516,717267.4850662849,1624377.1618097206,18,1,-60.98234390570479,14.684286241261129,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23215,ROBERT(LE),Ferralsol,2000-3000,1.203,1.203,23.670820251160787,4.895692588993217,-1.4202538965914133,15.817258485940684,213.97860456573864,323.95015779901826,717366.638555163,1624370.4603047087,8,1,-60.9814240794873,14.684217684671548,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23217,ROBERT(LE),Andosol,2000-3000,1.889,1.889,12.725701341827488,2.8400783030647223,-0.3871481391122402,9.291112403337422,183.332838411826,238.542896765024,716338.17275879,1625493.9528481024,8,2,-60.990877960637334,14.694452262907243,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23218,ROBERT(LE),Andosol,2000-3000,1.801,1.801,8.75873091301541,1.9104474243413,-0.2580677032589113,6.707060385051602,192.99455563618616,284.99840523802214,716491.0585444268,1625481.9956414916,6,2,-60.98945972973506,14.694331921702915,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23219,ROBERT(LE),Andosol,2000-3000,1.883,1.883,8.794106664012768,2.0721756488805916,0.5157284093955397,6.161088170582549,183.34856332243518,243.4075715060487,716548.4672315008,1625390.1908669434,6,2,-60.98893440338879,14.69349776605379,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23220,ROBERT(LE),Andosol,2000-3000,0.979,0.979,19.174295888016502,4.06684211701603,1.4337862356257853,13.487796550195727,188.30046168990555,246.73101501700938,716630.0339729781,1625596.3774784682,11,2,-60.988160178734816,14.695354274226847,élevé,227.0,0.14452224669603525,0.00165,0.0,True
23222,LORRAIN(LE),Nitisol,2000-3000,0.294,0.294,28.05667901007776,5.869185804775462,0.685174136194382,20.80856953085779,144.632584614964,87.27244727653175,707295.7365838555,1639443.79370731,8,3,-61.07371053511266,14.821218874560003,modéré,175.0,0.5524048571428571,0.126,0.0,False
23223,LORRAIN(LE),Andosol,2000-3000,0.543,0.543,29.58095701549111,5.80990039890181,-1.1845696317562924,17.092871184346585,136.66059890524087,177.4443914064518,707404.9145977942,1639351.6552131148,17,2,-61.07270377839199,14.82037780035538,modéré,175.0,0.5524048571428571,0.126,0.0,False
23224,LORRAIN(LE),Andosol,2000-3000,0.432,0.432,17.793027835555424,3.422214766377895,-0.5494855989424,11.933910845888,153.96142476685574,98.3427266121452,707347.6234699987,1639298.68862305,8,3,-61.073240170860345,14.819903637577905,modéré,175.0,0.5524048571428571,0.126,0.0,False
23225,AJOUPA BOUILLON,Andosol,2000-3000,0.015,0.015,14.660430544535808,2.944635495175408,0.4593540553473516,10.30666593667339,177.64886723389282,51.69389311922935,702434.1792148148,1639462.8089166833,12,,-61.11886732935231,14.821764231648487,modéré,81.0,0.3832456790123457,0.0058,0.0,False
23226,SAINTE-MARIE,Andosol,2000-3000,0.087,0.087,30.787415822347,6.427083333333335,-2.427083333333335,20.66666666666665,162.16666666666652,211.9210586547855,710454.790941189,1632698.0933847302,4,,-61.04491326697952,14.760016604354895,modéré,202.0,0.3295316831683168,0.01515,0.0,False
23227,SAINTE-MARIE,Andosol,2000-3000,0.0016499999999999998,0.00165,27.222066896713116,5.951802713020268,1.9182142760326306,18.100210930203634,135.0392309204976,143.70745298492224,710590.8075419687,1632638.5864704726,24,,-61.0436550318791,14.759468200441527,modéré,202.0,0.3295316831683168,0.01515,0.0,False
23228,SAINTE-MARIE,Andosol,2000-3000,0.00165,0.00165,33.1774323464816,6.4654301070834155,-1.248005131462215,22.3826733644209,118.76295100777901,150.73001214215049,710612.7834660405,1632757.3965524598,4,,-61.0434413628783,14.76054005389441,modéré,202.0,0.3295316831683168,0.01515,0.0,False
23229,CARBET(LE),Andosol,2000-3000,0.00165,0.00165,19.851337230507216,4.386558552613847,1.139448861664298,13.214341364233052,207.60426905004843,289.12206334600756,697133.1136454315,1629238.3558674415,7,1,-61.1688840137316,14.72976553022562,modéré,120.0,0.0283625,0.00165,0.0,False
23230,FRANCOIS(LE),Ferralsol,1500-2000,0.00165,0.00165,24.372033472600776,4.890635280374492,-0.01815237175585377,17.1467476978208,133.50287627567224,128.8298936155275,723738.172073455,1619331.1130699776,4,2,-60.92271158795882,14.638162679623536,modéré,174.0,0.1568962643678161,0.00165,0.0,False
23231,FRANCOIS(LE),Ferralsol,1500-2000,0.00165,0.00165,19.43990941002758,3.9904573011571656,1.108692817104512,13.668421957487359,143.167145376637,136.5957503923974,723723.1421625548,1619339.827539606,5,2,-60.922850325935876,14.638242664310024,modéré,174.0,0.1568962643678161,0.00165,0.0,False
23233,ROBERT(LE),Ferralsol,2000-3000,0.00165,0.00165,18.0529743090045,3.5711658133719264,-1.0217106953027955,12.812454246742975,146.4135501480285,143.56498051386225,716649.1572276193,1623287.0724970875,8,,-60.98817355610868,14.6744861560813,modéré,227.0,0.14452224669603525,0.00165,0.0,False
23234,SAINTE-MARIE,Andosol,2000-3000,0.0016499999999999998,0.00165,23.719718776221132,4.688676011292124,-0.5290496297984474,13.621583589431923,146.17630928884,89.84696210148697,709813.3584622,1632529.56837855,6,,-61.05088316061351,14.75854411727151,modéré,202.0,0.3295316831683168,0.01515,0.0,False
23235,MORNE-ROUGE(LE),Andosol,2000-3000,0.00165,0.00165,15.074741352636439,3.000475087585864,-0.7086627424692616,8.806176727124647,157.99072095436338,122.78188052586175,704484.6391573964,1633537.2378381093,26,,-61.100286943718345,14.768061992457945,modéré,174.0,1.9773333333333332,0.044,0.0,False
23236,MORNE-ROUGE(LE),Andosol,2000-3000,0.00165,0.00165,22.175531209389675,4.29439405293826,0.935238436324725,15.142523035604174,170.7326036850335,205.42050657671126,704501.9368408878,1633188.1153073674,8,,-61.10015371824782,14.764905855436549,modéré,174.0,1.9773333333333332,0.044,0.0,False
23240,SAINT-JOSEPH,Ferralsol,2000-3000,0.00165,0.00165,20.945556855083133,5.175888578338904,-2.1009744053037136,15.289766057411141,166.0152985182555,209.82994561076512,709870.3265327605,1622379.5722254282,16,,-61.05116867452269,14.666822342741487,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23241,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,12.483890608449995,3.453125,1.234375,9.18667801784875,163.99917801784875,139.85423253454917,710517.0579935428,1627348.45124437,4,1,-61.04476643082496,14.711671594379977,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23242,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,18.899683598050615,4.154362769415004,-0.002704719816533551,12.81544932075083,149.361127248211,149.2005517079377,710447.3764079977,1627310.7893048876,21,1,-61.04541637876166,14.711336732941337,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23243,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,19.973949344424536,4.496124962223288,0.28672726319938113,13.864507801201283,147.84992830232065,164.3628507496924,710346.1063460564,1627342.4223225971,17,1,-61.04635401598785,14.711630503095979,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23244,GROS-MORNE,Andosol,2000-3000,0.00165,0.00165,32.038002895608074,7.237436321522368,-0.8257909389554687,21.489220536434825,128.43617588326782,129.83819407523964,710202.655750029,1627369.2471120467,28,1,-61.04768364392546,14.71188412167777,modéré,216.0,0.2699752314814815,0.00165,0.0,False
23245,DUCOS,Ferralsol,2000-3000,0.00165,0.00165,12.747834961503488,2.639105655530485,-0.3685143845598101,8.320464155605546,189.20570830886695,255.92757727150513,719846.2721595534,1615193.6934683053,30,1,-60.95917463385236,14.601097503953913,modéré,195.0,0.08190133333333334,0.00165,0.0,False
23246,DUCOS,Vertisol,2000-3000,0.152,0.152,6.583088885118788,1.3657775897675084,0.043091510914027284,4.326914554462577,169.30605808058027,150.57484094130487,718980.5642406486,1615134.2998182813,7,1,-60.9672122882951,14.600630963904296,modéré,195.0,0.08190133333333334,0.00165,0.0,False
23247,VAUCLIN(LE),Vertisol,1500-2000,0.00165,0.00165,10.78937102489109,2.1535799202269197,0.5137679664915913,6.945709705608383,172.9517496195021,62.420657767457314,730954.1211161432,1608431.9050379333,9,,-60.85670172434158,14.53907905257897,modéré,112.0,0.04308705357142857,0.0016499999999999998,0.0,False
23248,VAUCLIN(LE),Vertisol,1500-2000,0.00165,0.00165,16.85410920921467,3.559126190040476,-0.429839685551288,11.235566412547383,166.794452982386,70.88260360545956,730945.7753814004,1608151.5504968672,32,,-60.85680356441147,14.536546693936335,modéré,112.0,0.04308705357142857,0.0016499999999999998,0.0,False
23249,SAINT-PIERRE,Nitisol,2000-3000,0.338,0.338,30.77717818744287,8.475486687762782,-2.8878299161844123,23.53876253430393,196.6790477330343,245.45879452776998,698245.7685932557,1630298.983647827,10,,-61.158472128568405,14.739268184908909,modéré,60.0,0.39378083333333336,0.001875,0.0,False
23250,SAINT-PIERRE,Nitisol,2000-3000,0.00165,0.00165,28.086331363668023,9.50651636929076,-6.571125071127965,24.99207256272875,192.36453571234074,252.9612170907995,698113.4292899725,1630310.02264271,4,,-61.15970015296184,14.739377720956927,modéré,60.0,0.39378083333333336,0.001875,0.0,False
23252,LORRAIN(LE),Nitisol,2000-3000,0.163,0.163,23.43830233168658,4.89459527493318,1.665918929095201,16.222216596898313,152.9031063561891,85.75102732132122,709064.1653375407,1640280.3802942445,9,2,-61.05721673757899,14.828640319554397,modéré,175.0,0.5524048571428571,0.126,0.0,False
23253,LORRAIN(LE),Nitisol,2000-3000,0.13,0.13,22.51960256962208,4.763197558699498,0.9739187638422895,16.55682328460258,163.951801484394,65.89845710377412,708878.7049118476,1640172.587520792,5,1,-61.058948154735965,14.827680830627786,modéré,175.0,0.5524048571428571,0.126,0.0,False
23254,CARBET(LE),"Alluvium, Colluvium",1250-1500,0.00165,0.00165,3.8020748021846,0.730029625706713,0.0,2.46005925141343,175.159762994346,171.518829883226,696577.926296799,1627363.57297198,1,,-61.174180143430576,14.712864161506234,modéré,120.0,0.0283625,0.00165,0.0,False
23255,CARBET(LE),"Alluvium, Colluvium",1250-1500,0.548,0.548,30.309763232379048,5.7770646325454695,-4.630627365991465,16.284056613424745,132.42377806281849,171.446202802758,696590.4511138075,1627390.3251276151,2,,-61.174061843730755,14.713104999969397,modéré,120.0,0.0283625,0.00165,0.0,False
23256,CARBET(LE),Vertisol,1500-2000,0.00165,0.00165,17.875782089993958,3.862868622332786,0.2693844554926772,11.183280569740777,153.9789659893476,171.40086504255,698084.0662621924,1624579.24056273,5,,-61.16040690850283,14.687592157043287,modéré,120.0,0.0283625,0.00165,0.0,False
23257,SAINTE-ANNE,Vertisol,1250-1500,0.00165,0.00165,7.465419433606506,1.4653392621159813,-0.4122776592945185,4.435951564415033,186.45740020807955,39.70427307567469,729705.6654485,1596594.745265212,16,,-60.869303721928645,14.43223199921422,modéré,40.0,0.0010125,0.0005,0.0,False
23258,SAINTE-ANNE,Vertisol,0-1250,0.00165,0.00165,8.702942502349394,1.7195118107329828,-0.02862787681912002,4.788652644013458,172.63479955724787,64.55677324492004,731525.2132240662,1596568.5661969613,8,,-60.85243669739961,14.431842413652591,modéré,40.0,0.0010125,0.0005,0.0,False
23259,SAINT-JOSEPH,No data,2000-3000,0.00165,0.00165,22.57296018526584,4.461423381177545,-0.6978685248778216,16.31130399010025,169.38056658282412,214.43216275538074,709805.3908363332,1622406.5929759338,16,,-61.051769250910695,14.66707156311831,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23262,SAINT-JOSEPH,Ferralsol,2000-3000,0.748,0.748,11.650167681389835,2.443574419434122,-0.3281693342667455,7.35567122942459,191.12932110559123,237.65551624894266,710437.8742399091,1620775.1516642314,21,2,-61.04602925721686,14.652280222014646,élevé,226.0,0.16382234513274338,0.00165,0.0,True
23263,SAINT-JOSEPH,Andosol,2000-3000,0.00165,0.00165,9.226296641944389,2.8811014847086334,2.2706297589124045,8.048220478784408,180.19139643925487,228.4824227246877,709892.392920159,1624025.5825613844,9,,-61.05083213407991,14.68169434006728,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23264,SAINT-JOSEPH,Andosol,2000-3000,0.00165,0.00165,6.32186516125997,1.854166666666665,-0.6875,5.0,187.5,278.5433921813965,709914.065259521,1624094.52267084,2,,-61.05062543615918,14.682315608424933,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23265,DUCOS,Vertisol,1500-2000,0.00165,0.00165,27.7287687015031,5.40865174918022,0.2690011994404125,17.085125941714313,214.6840709505869,286.21460556379424,721817.6938833445,1606546.4899664924,8,,-60.94160742876463,14.522803229252252,modéré,195.0,0.08190133333333334,0.00165,0.0,False
23266,MORNE-ROUGE(LE),Andosol,2000-3000,0.00165,0.00165,15.825844463378035,3.3542237959109946,-0.014101401860562543,10.64717155786315,164.5586730443432,107.29638991771421,701779.3711952297,1633922.4205424243,18,,-61.12538003876964,14.7717480353968,modéré,174.0,1.9773333333333332,0.044,0.0,False
23267,MORNE-ROUGE(LE),Urban area,2000-3000,7.235,7.235,4.168786313290543,0.9144982705024717,0.005772157625326696,3.188655471923251,179.708401218539,224.11397399636544,702627.7683463421,1632814.1417438062,22,3,-61.1175873039256,14.761668956316647,élevé,174.0,1.9773333333333332,0.044,0.0,True
23268,SAINT-JOSEPH,Andosol,2000-3000,0.0016499999999999998,0.00165,17.64285075805445,3.563088225032383,0.4737219809151127,11.310332532432433,168.1958539134665,202.02637009489618,709809.5178455388,1624702.0197174717,6,,-61.05154728439458,14.68781323176352,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23269,SAINT-JOSEPH,No data,2000-3000,0.00165,0.00165,21.733199840288975,4.509583197891788,-3.2665348300141037,14.390908360548714,189.31201615067837,225.2593492676276,709728.552260628,1624583.1853699964,8,,-61.05230839459754,14.686745728177353,modéré,226.0,0.16382234513274338,0.00165,0.0,False
23270,SAINT-JOSEPH,Ferralsol,2000-3000,0.00165,0.00165,20.2473760370263,4.507737694780874,2.2031238495793812,13.483148562731929,192.33104317599916,261.82231176778816,711292.6553645477,1621885.2386153874,7,,-61.03800639316987,14.662244359630305,modéré,226.0,0.16382234513274338,0.00165,0.0,False
